Time_Step,Open,High,Low,Close,Adj Close,Volume,Day_of_Week,Month,Price_Movement,Target_Close_7d,Price_Increase_7d,Daily_Return,Volatility,SMA_7,SMA_30,SMA_100,Std_Dev_100,Upper_Band,Lower_Band,Momentum_ROC,Sentiment_Score
1709,62.675999,62.694,61.099998,61.742001,61.742001,28623000,1,4,6.082001,61.119999,0,-0.01178,0.025478,60.558858,53.7144,47.92774,6.809769,61.547278,34.308202,67.9872,10
1710,61.268002,61.689999,59.264,59.368,59.368,30253500,2,4,-0.335999,61.605999,1,-0.03845,0.026195,60.510858,54.026534,48.15356,6.810986,61.775532,34.531588,61.3875,10
1711,59.34,61.478001,59.060001,60.799999,60.799999,46423000,3,4,0.059997,62.757999,1,0.024121,0.026186,60.519429,54.383333,48.38424,6.845013,62.074266,34.694214,61.1364,10
1712,60.540001,60.799999,59.736,60.287998,60.287998,20693500,0,4,1.287998,62.034,1,-0.008421,0.026164,60.703429,54.7158,48.61708,6.850005,62.31709,34.91707,62.922900000000006,10
1713,59.939999,60.167999,59.580002,60.049999,60.049999,15178500,1,4,0.309997,61.726002,1,-0.003948,0.026199,60.747714,55.042733,48.84854,6.841268,62.531076,35.166004,62.7195,10
1714,60.492001,61.324001,60.422001,61.104,61.104,19490000,2,4,0.596001,62.813999,1,0.017552,0.026268,60.832857,55.422267,49.07724,6.86507,62.80738,35.3471,59.8159,10
1715,61.301998,61.830002,60.046001,60.501999,60.501999,30747000,3,4,-1.976002,64.566002,1,-0.009852,0.023975,60.550571,55.7932,49.29598,6.877238,63.050456,35.541504,56.627300000000005,10
1716,60.400002,61.279999,60.084,61.119999,61.119999,22549000,4,4,-0.622002,63.778,1,0.010215,0.023906,60.461713,56.197867,49.51388,6.903434,63.320748,35.707012,55.403000000000006,10
1717,61.844002,62.110001,61.203999,61.605999,61.605999,25417500,0,4,2.237999,62.203999,1,0.007952,0.023802,60.781428,56.6268,49.7377,6.929231,63.596162,35.879238,57.062000000000005,10
1718,61.599998,62.796001,61.172001,62.757999,62.757999,33688500,1,4,1.958,59.091999,0,0.018699,0.023296,61.061142,57.0776,49.98614,6.946379,63.878898,36.093382,65.5272,10
1719,62.473999,62.900002,61.799999,62.034,62.034,23475000,2,4,1.746002,61.669998,0,-0.011536,0.023305,61.310571,57.4254,50.22768,6.941112,64.109904,36.345456,63.7645,10
1720,62.338001,62.618,61.5,61.726002,61.726002,17343000,3,4,1.676003,61.438,0,-0.004965,0.022975,61.55,57.778067,50.48118,6.89286,64.2669,36.69546,69.6888,10
1721,61.966,62.959999,61.599998,62.813999,62.813999,22527500,4,4,1.709999,64.251999,1,0.017626,0.023089,61.794285,58.124867,50.74638,6.85155,64.44948,37.04328,73.0699,10
1722,62.976002,65.449997,62.962002,64.566002,64.566002,44148000,0,5,4.064003,65.043999,1,0.027892,0.023541,62.374857,58.533733,51.01844,6.854782,64.728004,37.308876,72.82119999999999,10
1723,64.800003,65.531998,63.312,63.778,63.778,26914000,1,5,2.658001,64.620003,1,-0.012205,0.023899,62.754572,58.913533,51.28452,6.828167,64.940854,37.628186,71.5846,10
1724,63.534,64.306,62.09,62.203999,62.203999,35667000,2,5,0.598,64.961998,1,-0.024679,0.01952,62.84,59.3158,51.52026,6.793716,65.107692,37.932828,61.0251,10
1725,61.487999,61.554001,58.152,59.091999,59.091999,70760000,3,5,-3.666,63.175999,1,-0.050029,0.022242,62.316286,59.585467,51.7266,6.70576,65.13812,38.31508,53.6533,0
1726,59.599998,61.709999,59.360001,61.669998,61.669998,40886500,4,5,-0.364002,63.402,1,0.043627,0.023327,62.264286,59.9426,51.95894,6.642826,65.244592,38.673288,60.4485,0
1727,62.18,62.757999,61.164001,61.438,61.438,35032500,0,5,-0.288002,61.222,0,-0.003762,0.023243,62.223142,60.236133,52.18846,6.568713,65.325886,39.051034,59.6373,0
1728,61.875999,64.398003,61.82,64.251999,64.251999,48382500,1,5,1.438,62.612,0,0.045802,0.02508,62.428571,60.5764,52.43468,6.554668,65.544016,39.325344,62.1297,10
1729,64.311996,65.099998,63.624001,65.043999,65.043999,28708000,2,5,0.477997,62.166,0,0.012326,0.02427,62.496856,60.894867,52.68774,6.548026,65.783792,39.591688,63.6821,10
1730,64.68,65.199997,63.919998,64.620003,64.620003,23769000,3,5,0.842003,62.07,0,-0.006519,0.024145,62.617142,61.199667,52.93878,6.519102,65.976984,39.900576,63.52870000000001,10
1731,65.096001,65.400002,64.306,64.961998,64.961998,20608000,4,5,2.757999,60.771999,0,0.005292,0.022253,63.011142,61.512266,53.18342,6.506539,66.196498,40.170342,60.407900000000005,10
1732,63.675999,64.040001,62.506001,63.175999,63.175999,38110000,0,5,4.084,62.043999,0,-0.027493,0.022825,63.594571,61.7628,53.40972,6.455908,66.321536,40.497904,55.813100000000006,0
1733,63.518002,64.012001,63.028,63.402,63.402,20762500,1,5,1.732002,63.366001,0,0.003577,0.022699,63.842,61.886066,53.62616,6.424067,66.474294,40.778026,51.832,0
1734,62.877998,62.925999,61.099998,61.222,61.222,33559500,2,5,-0.216,65.028,1,-0.034384,0.024071,63.811143,61.902133,53.82298,6.351125,66.52523,41.12073,47.3808,0
1735,61.400002,62.787998,61.062,62.612,62.612,28269000,3,5,-1.639999,67.019997,1,0.022704,0.024271,63.576857,62.022533,54.0322,6.291732,66.615664,41.448736,50.18470000000001,0
1736,63.099998,63.299999,62.040001,62.166,62.166,23438000,4,5,-2.877999,68.202003,1,-0.007123,0.024215,63.165714,62.1034,54.22718,6.237889,66.702958,41.751402,45.697,10
1737,62.560001,62.874001,61.360001,62.07,62.07,21646000,0,5,-2.550003,68.073997,1,-0.001544,0.024141,62.801428,62.155466,54.40882,6.198646,66.806112,42.011528,41.3702,10
1738,62.091999,62.146,60.695999,60.771999,60.771999,21592000,1,5,-4.189999,67.970001,1,-0.020912,0.024545,62.202857,62.0986,54.57706,6.139892,66.856844,42.297276,38.2816,10
1739,61.301998,62.200001,61.080002,62.043999,62.043999,25166500,2,5,-1.132,69.463997,1,0.020931,0.024636,62.041143,62.108666,54.76814,6.070894,66.909928,42.626352,44.5034,10
1740,62.203999,63.394001,61.562,63.366001,63.366001,25070000,3,5,-0.035999,70.57,1,0.021307,0.024925,62.036,62.241933,54.97442,6.008128,66.990676,42.958164,48.2662,10
1741,63.456001,65.098,63.262001,65.028,65.028,39011000,4,5,3.806,71.93,1,0.026229,0.025456,62.579714,62.382866,55.19072,5.976423,67.143566,43.237874,49.841,10
1742,65.199997,67.255997,65.152,67.019997,67.019997,38914500,1,5,4.407997,74.0,1,0.030633,0.025988,63.209428,62.607266,55.40694,6.009592,67.426124,43.387756,47.6276,10
1743,67.538002,68.578003,67.031998,68.202003,68.202003,49817000,2,5,6.036003,71.463997,1,0.017637,0.025598,64.071714,62.879,55.63546,6.057597,67.750654,43.520266,50.3903,10
1744,68.800003,68.975998,67.458,68.073997,68.073997,38040000,3,6,6.003997,71.802002,1,-0.001877,0.025391,64.929428,63.111333,55.85818,6.101675,68.06153,43.65483,48.6267,10
1745,67.954002,68.575996,67.185997,67.970001,67.970001,27951000,4,6,7.198002,75.190002,1,-0.001528,0.024601,65.957714,63.360266,56.07532,6.142741,68.360802,43.789838,46.9431,10
1746,67.699997,69.688004,66.842003,69.463997,69.463997,33922000,0,6,7.419998,76.132004,1,0.02198,0.021432,67.017714,63.6384,56.31022,6.201414,68.713048,43.907392,51.0941,10
1747,68.940002,71.898003,67.994003,70.57,70.57,55434000,1,6,7.203999,75.068001,1,0.015922,0.019926,68.046856,63.9372,56.55646,6.274171,69.104802,44.008118,53.5934,0
1748,71.267998,72.099998,71.028,71.93,71.93,46990000,2,6,6.902,74.279999,1,0.019272,0.019959,69.032856,64.242933,56.81658,6.367181,69.550942,44.082218,56.6488,0
1749,72.75,74.379997,72.043999,74.0,74.0,45307500,3,6,6.980003,73.959999,0,0.028778,0.018637,70.03,64.6418,57.08108,6.525756,70.132592,44.029568,55.6257,0
1750,74.884003,75.374001,70.959999,71.463997,71.463997,86307000,4,6,3.261994,74.447998,1,-0.03427,0.020628,70.495999,64.9664,57.32456,6.603948,70.532456,44.116664,51.6767,10
1751,71.598,72.900002,70.124001,71.802002,71.802002,52588500,0,6,3.728005,75.279999,1,0.00473,0.020468,71.028571,65.266,57.56586,6.687998,70.941856,44.189864,50.6167,10
1752,73.524002,75.199997,73.321999,75.190002,75.190002,59039500,1,6,7.220001,76.522003,1,0.047185,0.022422,72.06,65.620133,57.83024,6.856494,71.543228,44.117252,54.2296,10
1753,76.218002,76.849998,75.262001,76.132004,76.132004,64092000,2,6,6.668007,76.690002,1,0.012528,0.020978,73.012572,66.031933,58.1021,7.037255,72.17661,44.02759,55.5429,10
1754,74.5,75.092003,73.297997,75.068001,75.068001,52132500,3,6,4.498001,75.498001,1,-0.013976,0.021552,73.655144,66.460733,58.35494,7.187975,72.73089,43.97899,50.787400000000005,10
1755,75.596001,75.601997,74.019997,74.279999,74.279999,33655000,4,6,2.349999,72.473999,0,-0.010497,0.019741,73.990858,66.967,58.58852,7.32226,73.23304,43.944,45.8701,10
1756,75.0,75.339996,73.559998,73.959999,73.959999,32746500,0,6,-0.040001,74.248001,1,-0.004308,0.019713,73.985143,67.376667,58.81918,7.439786,73.698752,43.939608,45.3216,10
1757,75.334,75.776001,73.945999,74.447998,74.447998,37193500,1,6,2.984001,72.150002,0,0.006598,0.019407,74.411429,67.810333,59.05864,7.553874,74.166388,43.950892,47.4159,10
1758,74.870003,75.398003,73.603996,75.279999,75.279999,24616000,2,6,3.477997,72.321999,0,0.011176,0.019266,74.908286,68.177933,59.30554,7.676778,74.659096,43.951984,48.8041,10
1759,75.598,77.0,74.713997,76.522003,76.522003,37649000,3,6,1.332001,70.524002,0,0.016498,0.018011,75.098572,68.560533,59.5695,7.810595,75.19069,43.94831,52.6593,10
1760,76.489998,77.398003,75.870003,76.690002,76.690002,32229000,4,6,0.557998,65.417999,0,0.002195,0.017968,75.178286,68.962867,59.83254,7.940047,75.712634,43.952446,52.205,10
1761,77.337997,77.389999,74.620003,75.498001,75.498001,33020500,0,6,0.43,61.765999,0,-0.015543,0.018626,75.239714,69.314067,60.08904,8.028061,76.145162,44.032918,51.4564,5
1762,75.279999,75.279999,72.403999,72.473999,72.473999,34982000,1,6,-1.806,62.644001,0,-0.040054,0.02095,74.981714,69.624,60.31068,8.061238,76.433156,44.188204,44.0549,5
1763,73.335999,74.348,72.503998,74.248001,74.248001,31512500,2,6,0.288002,63.209999,0,0.024478,0.02062,75.022858,69.985533,60.5505,8.115937,76.782374,44.318626,47.7102,5
1764,74.122002,74.199997,70.82,72.150002,72.150002,41105000,3,6,-2.297996,65.444,0,-0.028257,0.021631,74.694572,70.3498,60.75646,8.146601,77.049662,44.463258,39.9503,5
1765,72.741997,73.353996,71.924004,72.321999,72.321999,29242500,4,6,-2.958,65.903999,0,0.002384,0.021604,74.272001,70.673467,60.96472,8.173628,77.311976,44.617464,40.442,10
1766,74.047997,74.269997,70.300003,70.524002,70.524002,31527000,0,7,-5.998001,64.681999,0,-0.024861,0.022438,73.415144,70.952067,61.1458,8.182904,77.511608,44.779992,34.5467,10
1767,69.440002,69.447998,65.265999,65.417999,65.417999,85233500,2,7,-11.272003,65.556,1,-0.072401,0.027186,71.804858,71.063667,61.26158,8.160368,77.582316,44.940844,21.5045,10
1768,63.452,64.157997,61.259998,61.765999,61.765999,96622500,3,7,-13.732002,63.914001,1,-0.055826,0.02919,69.843143,71.0968,61.34078,8.126031,77.592842,45.088718,14.7086,10
1769,62.700001,63.400002,61.476002,62.644001,62.644001,70884500,4,7,-9.829998,65.648003,1,0.014215,0.028992,68.438858,71.1168,61.40602,8.109865,77.62575,45.18629,11.6251,10
1770,62.580002,63.588001,60.625999,63.209999,63.209999,69104500,0,7,-11.038002,65.052002,1,0.009035,0.028109,66.862,71.1116,61.47616,8.094667,77.665494,45.286826,12.4813,10
1771,63.200001,65.456001,62.860001,65.444,65.444,57797000,1,7,-6.706002,65.984001,1,0.035343,0.028839,65.904,71.125467,61.57108,8.084882,77.740844,45.401316,16.964499999999997,10
1772,66.080002,66.620003,64.900002,65.903999,65.903999,51730500,2,7,-6.418,65.68,0,0.007029,0.028877,64.987143,71.088267,61.69222,8.057826,77.807872,45.576568,22.5209,10
1773,66.022003,66.32,63.993999,64.681999,64.681999,42972500,3,7,-5.842003,68.503998,1,-0.018542,0.026559,64.152571,70.970933,61.79458,8.029812,77.854204,45.734956,18.8003,10
1774,64.638,65.683998,64.244003,65.556,65.556,28126000,4,7,0.138001,67.919998,1,0.013512,0.026595,64.172285,70.887,61.89536,8.012959,77.921278,45.869442,18.1658,10
1775,65.108002,65.419998,62.689999,63.914001,63.914001,49384500,0,7,2.148002,68.769997,1,-0.025047,0.026854,64.479143,70.7518,61.98748,7.98232,77.95212,46.02284,16.8403,10
1776,63.5,65.825996,63.132,65.648003,65.648003,31868500,1,7,3.004002,66.891998,1,0.02713,0.027865,64.908286,70.6246,62.13198,7.915542,77.963064,46.300896,28.2238,10
1777,65.646004,66.330002,64.643997,65.052002,65.052002,31785000,2,7,1.842003,67.014,1,-0.009079,0.027874,65.171429,70.440667,62.2685,7.846,77.9605,46.5765,26.5603,10
1778,65.379997,66.043999,64.839996,65.984001,65.984001,25831000,3,7,0.540001,64.694,0,0.014327,0.028095,65.248572,70.242467,62.43588,7.743247,77.922374,46.949386,33.988600000000005,10
1779,65.891998,66.251999,65.160004,65.68,65.68,24508000,4,7,-0.223999,63.914001,0,-0.004607,0.027841,65.216572,69.965134,62.5927,7.647006,77.886712,47.298688,31.3653,10
1780,66.047997,68.68,66.001999,68.503998,68.503998,43185500,0,7,3.821999,65.178001,0,0.042996,0.029469,65.762572,69.866467,62.7777,7.562694,77.903088,47.652312,36.997,0
1781,69.0,69.120003,66.830002,67.919998,67.919998,34946000,1,7,2.363998,69.417999,1,-0.008525,0.029434,66.100286,69.737067,62.95594,7.470265,77.89647,48.01541,35.579699999999995,0
1782,68.071999,69.099998,67.624001,68.769997,68.769997,24104000,2,7,4.855996,71.382004,1,0.012515,0.029585,66.794,69.523067,63.1405,7.382246,77.904992,48.376008,36.6816,0
1783,69.199997,69.5,65.258003,66.891998,66.891998,41512000,3,7,1.243995,71.033997,1,-0.027308,0.028932,66.971713,69.215067,63.307,7.275383,77.857766,48.756234,33.1396,10
1784,67.377998,67.919998,66.501999,67.014,67.014,24402000,4,7,1.961998,73.043999,1,0.001824,0.028255,67.251999,68.9466,63.47996,7.153637,77.787234,49.172686,34.7882,10
1785,67.099998,68.297997,64.208,64.694,64.694,42675500,0,7,-1.290001,72.706001,1,-0.03462,0.028555,67.067713,68.627067,63.63316,7.011122,77.655404,49.610916,31.0285,10
1786,64.599998,64.889999,63.226002,63.914001,63.914001,41515500,1,8,-1.765999,71.080002,1,-0.012057,0.028547,66.815427,68.2922,63.7825,6.85312,77.48874,50.07626,30.49,10
1787,63.787998,65.424004,62.243999,65.178001,65.178001,65457500,2,8,-3.325997,71.573997,1,0.019777,0.028693,66.340285,67.9832,63.9469,6.683666,77.314232,50.579568,33.7314,10
1788,69.066002,70.0,68.629997,69.417999,69.417999,67675000,3,8,1.498001,72.760002,1,0.065053,0.027818,66.554285,67.7878,64.14874,6.538046,77.224832,51.072648,40.9961,10
1789,69.400002,71.454002,68.660004,71.382004,71.382004,46344500,4,8,2.612007,72.466003,1,0.028292,0.024785,66.927429,67.616467,64.34656,6.453246,77.253052,51.440068,38.3372,10
1790,71.470001,71.896004,70.550003,71.033997,71.033997,31622500,0,8,4.141999,72.582001,1,-0.004875,0.024865,67.519143,67.427933,64.54544,6.347914,77.241268,51.849612,38.884800000000006,10
1791,71.505997,73.716003,71.480003,73.043999,73.043999,37249000,1,8,6.029999,70.384003,0,0.028296,0.025322,68.380572,67.346133,64.75178,6.284504,77.320788,52.182772,39.3703,10
1792,72.199997,74.0,71.790001,72.706001,72.706001,34460500,2,8,8.012001,69.491997,0,-0.004627,0.024593,69.525143,67.353867,64.95584,6.206923,77.369686,52.541994,39.0172,10
1793,72.32,73.330002,70.931999,71.080002,71.080002,35464500,3,8,7.166001,67.571999,0,-0.022364,0.025316,70.548858,67.248267,65.1428,6.105158,77.353116,52.932484,35.6903,10
1794,71.393997,72.251999,70.723999,71.573997,71.573997,21829000,4,8,6.395996,68.269997,0,0.00695,0.024792,71.462571,67.229067,65.35718,5.947228,77.251636,53.462724,42.7597,0
1795,72.926003,73.531998,72.519997,72.760002,72.760002,22596000,0,8,3.342003,70.554001,0,0.01657,0.024852,71.94,67.243667,65.57476,5.813237,77.201234,53.948286,42.661100000000005,0
1796,73.040001,73.098,71.874001,72.466003,72.466003,15425500,1,8,1.083999,70.585999,0,-0.004041,0.023979,72.094857,67.3084,65.78986,5.662863,77.115586,54.464134,42.2129,0
1797,72.599998,73.300003,72.503998,72.582001,72.582001,17069000,2,8,1.548004,69.610001,0,0.001601,0.023511,72.316001,67.5472,65.98936,5.544819,77.078998,54.899722,37.904700000000005,0
1798,72.241997,72.660004,70.318001,70.384003,70.384003,25138500,3,8,-2.659996,69.132004,0,-0.030283,0.024579,71.936001,67.834467,66.15276,5.428794,77.010348,55.295172,30.2346,10
1799,70.582001,70.800003,69.160004,69.491997,69.491997,27041000,4,8,-3.214004,69.472,0,-0.012673,0.02472,71.476858,68.062733,66.29278,5.330685,76.95415,55.63141,25.2334,10
1800,69.164001,69.164001,66.370003,67.571999,67.571999,32477000,0,8,-3.508003,70.636002,1,-0.027629,0.025559,70.975715,68.208133,66.41374,5.218822,76.851384,55.976096,21.804,10
1801,68.225998,68.447998,67.473999,68.269997,68.269997,21610000,1,8,-3.304,71.18,1,0.01033,0.023855,70.503715,68.302333,66.5406,5.105877,76.752354,56.328846,22.8231,10
1802,67.797997,70.697998,67.660004,70.554001,70.554001,24772500,2,8,-2.206001,71.080002,1,0.033455,0.024834,70.188572,68.457333,66.68954,5.001443,76.692426,56.686654,26.7589,5
1803,70.503998,71.332001,69.947998,70.585999,70.585999,22923500,3,8,-1.880004,69.917999,0,0.000454,0.024721,69.92,68.654133,66.79836,4.966178,76.730716,56.866004,18.2266,5
1804,70.848,71.138,69.459999,69.610001,69.610001,17420000,4,8,-2.972,68.905998,0,-0.013827,0.024102,69.495428,68.789267,66.88706,4.935999,76.759058,57.015062,14.6032,5
1805,69.456001,69.470001,67.944,69.132004,69.132004,18820000,0,8,-1.251999,70.122002,1,-0.006867,0.024182,69.316571,68.9632,66.98838,4.876093,76.740566,57.236194,17.1729,0
1806,67.896004,69.809998,67.75,69.472,69.472,20368500,1,8,-0.019997,68.68,0,0.004918,0.022702,69.313714,69.090667,67.0857,4.826834,76.739368,57.432032,16.290599999999998,0
1807,69.933998,70.694,69.400002,70.636002,70.636002,17064500,2,8,3.064003,72.737999,1,0.016755,0.022577,69.751429,69.2768,67.18698,4.793564,76.774108,57.599852,16.7383,0
1808,70.709999,71.688004,70.564003,71.18,71.18,20364000,3,8,2.910003,72.550003,1,0.007701,0.022334,70.167144,69.45,67.274,4.786196,76.846392,57.701608,13.9281,0
1809,71.223999,71.517998,70.737999,71.080002,71.080002,15247500,4,9,0.526001,73.246002,1,-0.001405,0.017501,70.242287,69.63,67.36738,4.768235,76.90385,57.83091,15.124199999999998,10
1810,70.760002,71.098,69.178001,69.917999,69.917999,19175500,1,9,-0.668,75.528,1,-0.016348,0.01675,70.146858,69.677133,67.47288,4.705759,76.884398,58.061362,17.7705,10
1811,69.900002,70.195999,68.311996,68.905998,68.905998,20457000,2,9,-0.704003,75.961998,1,-0.014474,0.016995,70.046286,69.71,67.55394,4.659239,76.872418,58.235462,13.3322,10
1812,69.195999,70.496002,68.690002,70.122002,70.122002,21196000,3,9,0.989998,77.0,1,0.017647,0.016208,70.187715,69.755067,67.65228,4.607828,76.867936,58.436624,16.311700000000002,10
1813,69.797997,69.956001,68.459999,68.68,68.68,16317500,4,9,-0.792,75.019997,1,-0.020564,0.016711,70.074572,69.814667,67.73858,4.544386,76.827352,58.649808,14.3714,10
1814,70.269997,72.741997,70.0,72.737999,72.737999,38335500,0,9,2.101997,74.781998,1,0.059086,0.020833,70.374857,70.005467,67.85492,4.521683,76.898286,58.811554,19.0397,10
1815,72.898003,73.751999,72.080002,72.550003,72.550003,29864500,1,9,1.370003,73.295998,1,-0.002585,0.020807,70.570572,70.267334,67.9754,4.484139,76.943678,59.007122,19.9134,10
1816,72.764,73.613998,71.917999,73.246002,73.246002,20926000,2,9,2.166,70.218002,0,0.009593,0.020598,70.88,70.5784,68.09666,4.460777,77.018214,59.175106,19.8397,10
1817,72.865997,75.592003,72.526001,75.528,75.528,36012500,3,9,5.610001,68.998001,0,0.031155,0.021616,71.681429,70.9234,68.23588,4.473393,77.182666,59.289094,22.5985,10
1818,74.902,76.0,74.540001,75.961998,75.961998,27102500,4,9,7.056,69.050003,0,0.005746,0.021629,72.689429,71.141534,68.36792,4.504829,77.377578,59.358262,21.0395,10
1819,76.050003,77.921997,75.536003,77.0,77.0,35940000,0,9,6.877998,68.194,0,0.013665,0.020401,73.672,71.3288,68.51758,4.540735,77.59905,59.43611,24.1255,10
1820,76.0,76.477997,74.713997,75.019997,75.019997,32259500,1,9,6.339997,67.919998,0,-0.025714,0.021135,74.577714,71.461667,68.65052,4.53449,77.7195,59.58154,21.5371,10
1821,74.599998,75.650002,74.213997,74.781998,74.781998,24595500,2,9,2.043999,68.220001,0,-0.003172,0.019953,74.869714,71.5196,68.7702,4.536826,77.843852,59.696548,19.0531,10
1822,74.980003,75.365997,72.902,73.295998,73.295998,23091000,3,9,0.745995,68.306,0,-0.019871,0.020629,74.976285,71.539267,68.8575,4.539102,77.935704,59.779296,13.521,10
1823,73.297997,73.980003,70.176003,70.218002,70.218002,40797000,4,9,-3.028,69.627998,0,-0.041994,0.021709,74.543713,71.510533,68.9219,4.51191,77.94572,59.89808,10.0975,10
1824,70.629997,71.494003,68.575996,68.998001,68.998001,38029500,0,9,-6.529999,71.001999,1,-0.017374,0.022036,73.610856,71.424667,68.98984,4.460591,77.911022,60.068658,10.9221,10
1825,70.185997,70.248001,68.18,69.050003,69.050003,35781500,1,9,-6.911995,71.066002,1,0.000754,0.021836,72.623428,71.301,69.08942,4.347105,77.78363,60.39521,16.8517,10
1826,69.980003,70.297997,68.099998,68.194,68.194,30301500,2,9,-8.806,71.375999,1,-0.012397,0.021954,71.365428,71.1586,69.15466,4.283116,77.720892,60.588428,10.5789,10
